x7b	CuKa																																																												
2.3131926	11.2093712838613	3834.4143	4800.4573	5789.4888	6783.1433	7818.5969	8809.1555	9837.2334	10835.7075	11865.5706	12889.0872	13932.2373	14953.064	15947.5286	16966.0908	17990.6685	18944.054	19924.5647	20907.0696	21836.8745	22745.1135	23685.1182	24550.2898	25390.1987	26192.9644	27107.0281	28010.666	28941.3132	29882.6064	30840.167	31769.2432	32724.5042	33631.041	34500.5015	35403.2805	36356.6567	37287.425	38250.7048	39246.4937	40214.4875	41208.2583	42204.5081	43174.6453	44162.302	45149.3152	46157.2976	47119.9707	48115.0835	49096.478	50101.5002	51106.0979	52065.1208	53056.582	54048.8616	55066.675	56077.3125	57084.3342	58098.4224	59081.9482	60112.5422	60968.8975
2.3379326	11.3296309459861	3801.1455	4778.8535	5763.4719	6765.9321	7785.3936	8777.8542	9806.5466	10803.1448	11830.5071	12848.8381	13907.8267	14921.2251	15910.7153	16930.8765	17944.0435	18905.627	19880.6667	20869.2729	21796.8359	22712.334	23645.3848	24512.2888	25352.4138	26165.5178	27087.6667	27990.0024	28926.2241	29869.6543	30825.0747	31766.126	32713.8101	33624.3696	34498.9333	35407.7871	36358.5259	37288.353	38256.5037	39254.6873	40218.3582	41217.7717	42209.9141	43185.9539	44168.7007	45155.7874	46164.7942	47125.7585	48117.3523	49103.9749	50109.4094	51103.7427	52071.1313	53065.0266	54052.4492	55081.9214	56086.0085	57100.1311	58105.844	59091.884	60131.5496	60979.7474
2.3626726	11.4499025985208	3761.9851	4751.313	5732.7837	6744.8228	7746.6431	8749.8145	9770.9019	10762.4819	11796.52	12803.79	13867.7344	14883.3494	15865.5967	16888.4453	17901.5737	18860.3132	19843.8506	20819.7256	21751.2522	22665.8015	23606.981	24472.0234	25312.1501	26139.3835	27065.4048	27968.6353	28910.6794	29863.7781	30813.4148	31750.8247	32707.1807	33618.5784	34497.0552	35406.6877	36356.5762	37299.9827	38252.9211	39263.2659	40225.9233	41218.9883	42213.729	43188.1541	44169.293	45150.177	46168.7139	47131.6787	48112.0859	49106.5896	50117.0437	51108.0435	52085.3296	53071.6731	54052.2561	55090.6672	56085.8972	57105.6416	58108.5205	59100.8223	60138.9663	60984.429
2.3874125	11.5701858859193	3742.2407	4724.967	5714.0371	6721.0813	7724.908	8731.1667	9739.6025	10740.2307	11772.1921	12772.1133	13831.6638	14858.5073	15835.1047	16859.3391	17874.385	18825.863	19808.0178	20779.9534	21716.2671	22631.7666	23573.293	24444.229	25296.5422	26126.8296	27055.4819	27950.6868	28904.5278	29853.895	30813.7698	31753.0205	32700.1973	33618.5349	34503.7263	35413.4856	36359.1689	37309.2092	38253.2439	39268.6248	40234.4739	41219.4744	42217.7915	43191.459	44172.2019	45155.1157	46179.2839	47143.2158	48122.0876	49118.6514	50123.5654	51121.5408	52096.4407	53082.1523	54065.6121	55096.0667	56097.9531	57117.458	58127.8445	59102.8821	60138.8018	60993.3043
2.4121525	11.6904819113558	3738.5271	4709.5508	5701.2595	6707.6045	7712.9055	8707.0364	9726.5015	10729.2695	11758.6477	12750.9263	13814.5105	14841.3542	15812.0984	16841.7161	17852.4509	18815.6714	19782.0967	20757.5183	21690.5457	22616.644	23549.9822	24434.9805	25279.1792	26124.6501	27049.8091	27951.875	28897.385	29850.8931	30819.3025	31759.3398	32706.5098	33624.3091	34513.0759	35421.0547	36375.1289	37315.479	38261.0259	39277.033	40243.3228	41234.4331	42231.4873	43207.9309	44181.7419	45171.0715	46185.1792	47161.0989	48142.7261	49129.3164	50140.1873	51138.4836	52116.0945	53096.8071	54086.5195	55114.4043	56114.8984	57134.1138	58143.457	59121.3823	60152.4092	61011.5033
2.4368927	11.8107912922104	3738.905	4708.9622	5697.5825	6701.6682	7708.7292	8696.0444	9725.6736	10724.5481	11751.5154	12739.0378	13812.8625	14824.4634	15801.2937	16833.3669	17842.5146	18804.3992	19765.7859	20747.2058	21686.5549	22598.1978	23536.6587	24428.4321	25271.7642	26127.1218	27051.8843	27960.0325	28901.7639	29852.5579	30821.2434	31772.9521	32713.3621	33631.7473	34523.0007	35443.5632	36389.2595	37335.5718	38283.2593	39289.4519	40254.6467	41253.1929	42247.3232	43219.3396	44199.4536	45188.2065	46199.6765	47175.5132	48157.9849	49146.4404	50159.8237	51153.2883	52135.7837	53117.8782	54108.895	55135.8386	56136.9409	57149.3723	58155.2966	59147.8191	60174.5957	61028.2672
2.4616327	11.931112214359	3733.9631	4691.3677	5691.594	6687.5808	7706.0439	8687.0046	9713.7512	10708.2031	11735.9734	12727.7024	13796.4421	14801.0845	15787.5808	16811.0234	17819.0864	18779.8433	19743.8528	20730.2878	21653.7256	22572.9524	23519.0078	24406.6877	25260.96	26115.606	27042.0276	27955.4312	28905.0908	29853.6804	30817.8484	31769.7913	32716.7292	33641.6763	34531.8809	35451.79	36397.979	37343.2227	38299.644	39298.6511	40265.207	41260.0762	42252.0122	43225.2151	44211.5615	45203.2505	46211.4719	47184.5212	48172.7151	49156.3494	50172.0874	51163.5095	52144.5625	53126.4224	54122.448	55151.3687	56153.6221	57164.1069	58172.9722	59164.9705	60190.8496	61041.9526
2.4863727	12.0514457814982	3717.3335	4671.5095	5679.311	6675.8943	7694.4836	8675.9033	9699.135	10697.6475	11712.5996	12715.7524	13775.679	14778.8904	15765.4749	16784.4414	17792.0164	18752.1721	19724.4763	20713.8279	21629.6499	22551.5811	23496.0789	24389.4614	25250.196	26103.46	27032.5662	27942.9927	28898.3186	29852.9534	30819.2566	31761.8191	32720.3232	33640.0562	34538.7141	35461.5457	36410.5476	37351.9592	38307.8787	39311.1052	40280.5608	41262.5952	42256.2073	43239.2073	44220.0935	45214.6191	46217.8284	47187.8264	48173.9016	49172.3748	50174.8894	51176.3787	52147.6616	53140.5222	54129.0925	55167.8181	56168.6633	57185.1355	58185.1069	59178.1094	60200.8423	61053.9634
2.5111127	12.1717921249199	3691.3635	4660.7334	5649.0488	6655.5925	7668.3489	8657.6538	9673.0393	10673.8032	11678.1829	12695.1836	13750.0442	14750.2576	15742.0593	16752.0151	17772.9392	18725.1011	19697.2983	20685.6284	21598.657	22519.531	23475.2437	24369.822	25226.3159	26091.4221	27017.9409	27932.7888	28883.3345	29843.9395	30811.698	31755.3035	32712.4661	33638.6411	34540.5747	35460.1274	36414.2822	37348.9138	38306.3127	39313.7732	40281.9016	41267.9512	42263.4988	43238.4407	44222.7749	45219.4221	46223.0798	47192.4233	48183.0813	49177.554	50176.1826	51184.3206	52156.2695	53152.1545	54130.6807	55177.5493	56170.0322	57193.137	58195.7041	59179.2002	60207.9912	61064.906
2.5358527	12.2921513760446	3680.3503	4654.6538	5639.6226	6644.8923	7652.8953	8642.8577	9664.3406	10657.1274	11669.0918	12684.002	13725.1792	14739.4214	15734.3096	16738.312	17758.7405	18706.6941	19673.8777	20655.8877	21579.6646	22501.426	23460.7629	24352.6934	25210.6138	26079.2312	27012.7122	27941.0645	28888.2842	29841.1943	30802.7051	31753.5527	32711.4558	33645.5049	34548.7307	35462.2014	36418.3354	37357.6179	38313.2549	39322.8333	40282.9583	41281.8206	42276.2129	43251.9956	44232.7148	45227.8167	46232.8865	47208.6162	48193.7727	49187.3557	50191.4351	51191.3047	52169.9851	53163.4602	54146.55	55186.8271	56184.7742	57199.8804	58215.7312	59190.5198	60228.9338	61077.4402
2.5605929	12.4125246395743	3673.6372	4650.1353	5636.292	6639.4612	7648.7771	8632.2161	9655.5588	10647.2817	11674.2505	12676.3184	13714.0066	14727.4143	15724.2085	16730.3171	17748.3767	18694.1187	19663.2749	20647.8977	21562.73	22489.2825	23447.7104	24349.8247	25206.8804	26074.6379	27013.9807	27942.9036	28891.314	29847.7107	30807.4084	31763.6833	32719.0833	33658.8909	34555.0361	35470.1028	36427.0972	37365.3894	38322.5273	39328.1597	40299.3535	41294.9094	42289.353	43269.0759	44244.1621	45236.6812	46245.2571	47216.4563	48203.4739	49198.8679	50203.9221	51208.4985	52186.2583	53177.9114	54165.1467	55197.2341	56196.4436	57208.157	58226.7852	59205.7688	60237.8291	61089.3064
2.5853329	12.5329101009947	3674.4641	4645.4172	5637.9417	6639.9998	7650.229	8631.0173	9654.5701	10643.7097	11664.3704	12673.4541	13717.3235	14728.407	15717.832	16720.6199	17735.5623	18691.8318	19658.4111	20645.793	21561.7927	22493.7095	23447.4707	24354.5037	25211.0066	26081.8442	27019.448	27942.9294	28899.1458	29847.0239	30818.7612	31779.3271	32730.3228	33673.9634	34565.5364	35485.3416	36441.3352	37375.9282	38333.4868	39338.1431	40314.8115	41304.8748	42299.1174	43279.1172	44258.8745	45242.5645	46256.5876	47232.8833	48219.8088	49210.8677	50213.6023	51219.8896	52198.6614	53193.146	54181.8877	55207.0769	56212.5962	57224.1494	58238.7603	59222.9094	60246.1799	61102.9546
2.6100729	12.653308865166	3667.001	4638.0623	5624.6565	6631.5591	7636.3398	8620.502	9642.3708	10629.0625	11651.9846	12654.5327	13708.0146	14723.5244	15706.0825	16711.4944	17726.502	18678.4226	19645.1167	20627.3525	21554.2273	22481.6021	23438.0471	24340.9099	25202.0281	26075.7246	27017.686	27935.4617	28888.0122	29843.261	30820.5725	31781.3013	32731.6404	33666.2664	34572.9949	35491.5	36451.0884	37387.5933	38338.7012	39344.2822	40317.2422	41305.574	42305.252	43285.2803	44266.8572	45254.1194	46271.0154	47243.4131	48232.6194	49217.9004	50223.2083	51223.5247	52213.084	53199.55	54194.449	55217.1868	56227.636	57233.6487	58247.5959	59239.5701	60264.6497	61116.3674
2.6348128	12.7737205772991	3651.8528	4625.6414	5606.0576	6618.324	7628.6602	8609.6646	9623.0178	10622.9915	11637.9656	12644.6709	13686.7527	14702.708	15687.9976	16699.8547	17706.9673	18666.8923	19628.845	20605.3398	21535.2671	22469.8623	23432.8894	24323.7532	25190.7295	26067.0891	27009.6357	27925.1282	28884.6372	29840.9958	30812.8599	31777.8774	32737.1074	33666.0378	34572.5342	35498.9915	36456.7271	37393.5347	38342.5522	39348.5127	40320.0344	41315.4221	42312.6582	43287.3418	44270.7964	45259.332	46280.8855	47241.335	48237.0142	49221.5823	50228.0522	51232.5291	52222.6611	53204.8406	54195.4016	55231.541	56238.7866	57247.7849	58260.3684	59248.6199	60277.7271	61129.8728
2.6595528	12.8941463428988	3639.1296	4620.3228	5602.7297	6608.1184	7624.2373	8604.2117	9612.2983	10614.1113	11628.0527	12635.5718	13678.6179	14689.459	15680.0798	16691.8208	17693.6851	18664.4248	19623.134	20605.28	21526.4595	22462.9495	23422.6565	24317.5684	25185.1987	26061.553	27004.9126	27930.1313	28887.4441	29851.7322	30816.2153	31777.3967	32740.4048	33674.1458	34580.0483	35507.3357	36460.127	37396.3704	38349.4397	39361.7571	40323.9873	41322.7515	42324.729	43290.3311	44276.9133	45265.7388	46288.2363	47244.2075	48243.6538	49230.5981	50241.8679	51241.0757	52228.5161	53217.3713	54206.9248	55245.917	56244.1904	57256.2114	58267.8682	59261.6143	60286.8828	61141.7493
2.684293	13.0145867812005	3635.7927	4616.1191	5598.1484	6604.301	7620.0583	8600.9771	9609.3687	10607.5791	11621.2625	12628.2813	13673.1304	14681.4116	15679.6682	16685.7185	17687.0161	18653.2905	19615.2073	20603.1458	21523.3245	22457.0659	23416.3857	24310.8286	25187.5933	26060.2556	27004.9729	27934.5945	28895.8628	29854.5737	30820.6367	31780.053	32740.1536	33677.4609	34589.2556	35520.7883	36467.6877	37391.2542	38364.5686	39376.7461	40331.9241	41323.6775	42336.0525	43302.2661	44284.4561	45273.4038	46295.2844	47258.3245	48248.2449	49238.6006	50254.7251	51254.2124	52233.4995	53230.4253	54215.8179	55256.5093	56260.7375	57269.8669	58281.46	59272.363	60304.446	61153.313
2.709033	13.1350400772817	3634.7405	4610.3193	5599.0479	6604.521	7617.2456	8594.7749	9613.9805	10599.3252	11622.9487	12628.647	13672.5178	14684.7791	15673.0906	16676.1084	17686.3582	18647.3574	19615.0442	20597.5063	21517.3752	22447.1897	23414.0295	24308.6418	25192.7825	26065.2935	27012.6494	27934.5386	28908.9299	29859.7534	30835.5911	31785.9585	32744.6738	33687.1204	34599.5391	35531.3262	36477.8884	37406.8979	38375.6294	39387.2815	40345.6633	41335.5894	42343.1013	43314.3623	44295.4043	45288.8999	46303.564	47268.6113	48260.7046	49256.6851	50263.1841	51273.3477	52249.0071	53244.8047	54234.0784	55271.0715	56287.3621	57286.9307	58300.6384	59286.7087	60321.6941	61167.6233
2.733773	13.2555073372278	3635.3181	4605.8894	5597.5073	6602.3127	7615.6768	8594.9031	9611.9788	10602.5845	11620.5186	12628.0093	13670.397	14683.7068	15667.0808	16673.9465	17688.6887	18647.2383	19622.571	20595.8298	21517.1187	22449.3564	23410.9766	24316.9004	25195.0459	26074.603	27019.7671	27941.635	28901.2588	29870.6177	30838.8875	31791.2825	32751.731	33697.0959	34614.3542	35543.1133	36487.2029	37426.5249	38381.5662	39393.5417	40362.1743	41343.2974	42348.8	43326.7256	44307.4226	45303.427	46317.1807	47279.6746	48278.0354	49270.8491	50280.8623	51285.4631	52265.7976	53256.1755	54250.4463	55288.4092	56297.5669	57300.5525	58316.8169	59298.6931	60335.3364	61182.9521
2.758513	13.3759886936799	3635.9055	4610.6226	5593.928	6602.3577	7615.3477	8597.7078	9608.3508	10602.739	11618.5911	12624.2488	13667.8147	14679.427	15666.1333	16671.3218	17688.8359	18654.6716	19626.866	20593.9219	21526.8005	22454.353	23413.9958	24320.3291	25194.884	26082.6931	27026.7371	27945.783	28907.3589	29876.9668	30842.0715	31802.3962	32763.4624	33703.6702	34613.2166	35552.3135	36504.531	37434.0381	38392.2827	39395.8411	40373.6328	41352.2087	42356.9929	43332.542	44320.9028	45306.8667	46330.3772	47291.8911	48282.0051	49277.5398	50288.4937	51298.4702	52278.5547	53267.0547	54262.0271	55310.9932	56310.9607	57314.4268	58329.8672	59312.0442	60344.3569	61195.0354
2.783253	13.4964842794212	3630.9465	4599.6821	5585.0356	6597.4036	7603.6636	8589.5596	9594.0046	10593.7749	11603.2476	12613.8303	13662.2957	14675.0232	15657.178	16670.9692	17688.9749	18647.5447	19617.7729	20592.885	21525.7307	22458.0942	23416.9153	24320.8838	25191.5042	26082.4597	27033.165	27949.1799	28911.7517	29873.1738	30844.9326	31803.1699	32763.1482	33706.8892	34617.5059	35553.9343	36508.2473	37440.1079	38394.8171	39399.4277	40374.261	41359.2747	42358.1843	43339.8499	44329.1563	45313.1697	46336.7439	47296.1616	48291.9255	49280.499	50290.8425	51310.3225	52288.1934	53270.6062	54272.1025	55318.24	56314.8811	57320.4824	58337.2139	59320.4722	60361.0273	61202.1792
2.8079932	13.6169952016495	3630.2312	4605.7971	5589.1331	6598.3975	7611.1335	8588.5906	9593.2063	10600.2834	11607.6655	12612.51	13666.0989	14678.4514	15656.1833	16679.0808	17688.8647	18645.5923	19621.4839	20600.6536	21535.4521	22464.3105	23425.4102	24328.5261	25198.6099	26087.8586	27034.7197	27959.7803	28919.2859	29880.8682	30847.0264	31810.4255	32769.4199	33713.6062	34634.6841	35561.8735	36517.592	37449.1348	38407.594	39410.1953	40380.5427	41370.4019	42371.1282	43353.3479	44340.9016	45324.2385	46340.7634	47303.3562	48296.3623	49291.6311	50298.698	51319.1089	52298.7424	53283.8728	54282.9399	55330.4287	56326.1526	57342.2476	58352.7478	59335.4968	60375.46	61216.6829
2.8327332	13.7375196450159	3635.8511	4605.1445	5597.4607	6600.1558	7616.5981	8597.063	9601.0242	10605.0801	11612.99	12621.7942	13672.0527	14687.405	15666.9253	16680.9087	17694.6101	18657.5742	19633.458	20612.7629	21538.5725	22473.4993	23438.283	24337.0945	25217.4583	26096.0889	27047.2278	27970.3914	28927.2139	29893.7908	30861.0208	31821.9639	32783.5759	33719.6294	34648.1296	35569.6714	36530.2668	37458.4988	38420.5862	39423.5151	40395.1541	41381.4312	42378.1282	43365.9631	44350.312	45333.6719	46350.9448	47318.1409	48313.0332	49309.5061	50316.5396	51331.3008	52308.1414	53308.0889	54299.8833	55342.3792	56339.3625	57361.2622	58372.9111	59353.3743	60384.999	61238.4084
2.8574731	13.8580582296408	3641.5959	4617.8098	5607.2852	6620.0322	7625.5642	8605.5706	9613.0569	10604.6523	11622.9126	12638.1863	13681.0542	14700.6443	15682.9141	16702.0161	17711.5461	18674.3977	19643.283	20630.9731	21551.4976	22494.5967	23452.7063	24352.7329	25236.0649	26114.6431	27062.5439	27991.6489	28947.9531	29912.509	30877.0933	31841.1733	32802.0051	33737.8667	34661.1121	35592.1846	36533.511	37476.7705	38431.5737	39438.9329	40405.7012	41400.1855	42389.2129	43377.2739	44363.1545	45350.7917	46366.6045	47338.3823	48332.6731	49326.2048	50336.7322	51350.9512	52326.1052	53328.283	54316.1116	55350.8445	56360.9258	57379.6843	58392.033	59373.5413	60403.5986	61260.5383
2.8822131	13.9786120633392	3643.1157	4627.3396	5611.825	6627.3262	7630.7258	8613.4863	9616.4675	10608.6453	11627.2136	12642.0486	13690.6111	14706.5164	15696.02	16711.2754	17720.7813	18685.8455	19659.4885	20644.4351	21569.4521	22508.4775	23457.8047	24369.6355	25249.1306	26127.8389	27071.6919	28000.6309	28951.5745	29925.7341	30886.2729	31847.1589	32808.7708	33755.6528	34666.282	35607.8652	36545.7178	37490.0063	38441.3967	39447.4529	40421.0049	41409.9346	42406.0583	43388.1785	44372.7571	45361.5967	46376.4614	47350.3662	48338.3208	49343.2285	50344.3044	51360.3794	52350.2964	53341.064	54333.2002	55368.0552	56376.5942	57396.281	58400.7993	59390.3772	60419.2449	61274.8076
2.9069531	14.0991807924362	3646.502	4631.5164	5616.3818	6628.9426	7636.2261	8613.6956	9625.0925	10616.5276	11637.4514	12642.7136	13699.3223	14715.0232	15708.9436	16715.3069	17734.4216	18696.7651	19680.2625	20657.2329	21587.5271	22520.0466	23469.5427	24384.8923	25262.4358	26138.7229	27084.2183	28011.7651	28960.3699	29929.4001	30899.9226	31856.6948	32819.324	33767.6736	34677.2026	35611.9873	36561.2944	37496.8052	38454.6145	39453.3223	40432.481	41424.0469	42418.7961	43398.0496	44380.1775	45375.6951	46384.5981	47363.2969	48352.7905	49352.46	50348.0508	51367.8469	52368.3481	53350.2339	54350.7683	55387.5605	56392.5864	57410.9512	58408.1038	59404.468	60434.9683	61284.2229
2.9316931	14.2197645506016	3655.698	4632.4736	5619.7737	6634.1973	7641.7505	8619.4941	9631.4211	10627.3479	11646.0925	12650.5789	13699.9243	14722.0005	15720.6289	16731.4519	17749.446	18713.8601	19691.6802	20671.4204	21604.8374	22533.6296	23488.4595	24394.2878	25273.0574	26155.5237	27105.5801	28023.0569	28977.6921	29944.7434	30909.4004	31872.3091	32831.0515	33776.9507	34689.959	35617.3779	36576.6675	37509.8042	38460.4985	39462.926	40445.8623	41431.1409	42421.9866	43408.906	44388.4651	45375.0361	46398.1616	47365.9907	48362.6687	49358.2278	50360.3701	51380.8164	52377.7173	53363.3628	54359.3103	55403.9573	56408.5398	57419.1331	58426.4399	59416.3438	60445.146	61299.5454
