;,2THETA,
5.0000,105
5.0186,88
5.0372,87
5.0557,84
5.0743,86
5.0929,90
5.1115,87
5.1300,91
5.1486,74
5.1672,96
5.1858,108
5.2043,86
5.2229,87
5.2415,75
5.2601,74
5.2786,90
5.2972,85
5.3158,95
5.3344,85
5.3529,85
5.3715,89
5.3901,78
5.4087,84
5.4272,73
5.4458,86
5.4644,84
5.4830,90
5.5015,95
5.5201,89
5.5387,76
5.5573,89
5.5758,75
5.5944,67
5.6130,79
5.6316,81
5.6501,80
5.6687,81
5.6873,78
5.7059,78
5.7244,82
5.7430,82
5.7616,83
5.7802,71
5.7988,83
5.8173,65
5.8359,84
5.8545,66
5.8731,66
5.8916,73
5.9102,80
5.9288,76
5.9474,71
5.9659,70
5.9845,74
6.0031,77
6.0217,69
6.0402,70
6.0588,69
6.0774,66
6.0960,66
6.1145,56
6.1331,67
6.1517,64
6.1703,82
6.1888,73
6.2074,70
6.2260,72
6.2446,80
6.2631,61
6.2817,71
6.3003,62
6.3189,60
6.3374,81
6.3560,72
6.3746,71
6.3932,71
6.4117,66
6.4303,64
6.4489,53
6.4675,55
6.4860,58
6.5046,60
6.5232,47
6.5418,56
6.5604,64
6.5789,78
6.5975,56
6.6161,74
6.6347,50
6.6532,53
6.6718,63
6.6904,69
6.7090,64
6.7275,71
6.7461,66
6.7647,58
6.7833,82
6.8018,70
6.8204,55
6.8390,74
6.8576,74
6.8761,64
6.8947,56
6.9133,62
6.9319,62
6.9504,69
6.9690,58
6.9876,62
7.0062,47
7.0247,56
7.0433,44
7.0619,48
7.0805,52
7.0990,64
7.1176,61
7.1362,53
7.1548,59
7.1733,68
7.1919,57
7.2105,45
7.2291,69
7.2476,51
7.2662,60
7.2848,57
7.3034,63
7.3220,47
7.3405,50
7.3591,59
7.3777,61
7.3963,59
7.4148,51
7.4334,37
7.4520,64
7.4706,55
7.4891,71
7.5077,67
7.5263,50
7.5449,68
7.5634,60
7.5820,62
7.6006,65
7.6192,72
7.6377,65
7.6563,72
7.6749,64
7.6935,59
7.7120,66
7.7306,71
7.7492,66
7.7678,59
7.7863,58
7.8049,54
7.8235,84
7.8421,68
7.8606,63
7.8792,79
7.8978,70
7.9164,60
7.9349,70
7.9535,50
7.9721,67
7.9907,69
8.0092,69
8.0278,83
8.0464,69
8.0650,67
8.0835,71
8.1021,58
8.1207,62
8.1393,63
8.1579,74
8.1764,66
8.1950,64
8.2136,72
8.2322,69
8.2507,56
8.2693,63
8.2879,75
8.3065,68
8.3250,51
8.3436,70
8.3622,68
8.3808,57
8.3993,62
8.4179,69
8.4365,65
8.4551,74
8.4736,72
8.4922,64
8.5108,81
8.5294,75
8.5479,81
8.5665,78
8.5851,74
8.6037,68
8.6222,76
8.6408,64
8.6594,87
8.6780,69
8.6965,85
8.7151,73
8.7337,80
8.7523,56
8.7708,72
8.7894,75
8.8080,82
8.8266,92
8.8451,75
8.8637,67
8.8823,76
8.9009,67
8.9195,85
8.9380,75
8.9566,75
8.9752,70
8.9938,80
9.0123,65
9.0309,72
9.0495,86
9.0681,74
9.0866,68
9.1052,87
