;,2THETA,
5.0000,89
5.0186,103
5.0372,88
5.0557,99
5.0743,87
5.0929,95
5.1115,73
5.1300,105
5.1486,99
5.1672,94
5.1858,97
5.2043,75
5.2229,79
5.2415,93
5.2601,81
5.2786,90
5.2972,93
5.3158,75
5.3344,83
5.3529,112
5.3715,90
5.3901,87
5.4087,83
5.4272,74
5.4458,87
5.4644,70
5.4830,93
5.5015,67
5.5201,70
5.5387,86
5.5573,108
5.5758,74
5.5944,71
5.6130,88
5.6316,70
5.6501,76
5.6687,80
5.6873,84
5.7059,86
5.7244,88
5.7430,64
5.7616,69
5.7802,61
5.7988,82
5.8173,86
5.8359,63
5.8545,80
5.8731,70
5.8916,53
5.9102,77
5.9288,67
5.9474,78
5.9659,69
5.9845,68
6.0031,66
6.0217,74
6.0402,69
6.0588,58
6.0774,66
6.0960,64
6.1145,74
6.1331,74
6.1517,59
6.1703,59
6.1888,64
6.2074,68
6.2260,70
6.2446,92
6.2631,70
6.2817,69
6.3003,51
6.3189,69
6.3374,80
6.3560,58
6.3746,63
6.3932,62
6.4117,47
6.4303,72
6.4489,64
6.4675,68
6.4860,64
6.5046,52
6.5232,52
6.5418,67
6.5604,63
6.5789,72
6.5975,51
6.6161,48
6.6347,55
6.6532,43
6.6718,72
6.6904,66
6.7090,60
6.7275,61
6.7461,61
6.7647,68
6.7833,48
6.8018,49
6.8204,60
6.8390,52
6.8576,56
6.8761,69
6.8947,63
6.9133,61
6.9319,65
6.9504,53
6.9690,64
6.9876,53
7.0062,61
7.0247,71
7.0433,68
7.0619,58
7.0805,71
7.0990,53
7.1176,52
7.1362,57
7.1548,46
7.1733,54
7.1919,61
7.2105,45
7.2291,54
7.2476,57
7.2662,56
7.2848,55
7.3034,67
7.3220,48
7.3405,64
7.3591,61
7.3777,59
7.3963,44
7.4148,59
7.4334,63
7.4520,50
7.4706,59
7.4891,62
7.5077,71
7.5263,56
7.5449,51
7.5634,58
7.5820,64
7.6006,73
7.6192,56
7.6377,68
7.6563,84
7.6749,69
7.6935,49
7.7120,62
7.7306,66
7.7492,70
7.7678,73
7.7863,65
7.8049,57
7.8235,63
7.8421,62
7.8606,75
7.8792,62
7.8978,69
7.9164,82
7.9349,60
7.9535,66
7.9721,63
7.9907,77
8.0092,60
8.0278,67
8.0464,61
8.0650,60
8.0835,73
8.1021,60
8.1207,80
8.1393,75
8.1579,78
8.1764,75
8.1950,54
8.2136,75
