1.502500072169232093e+00,9.202943671574246309e+00
1.507500072883772191e+00,9.798446916203999990e+00
1.512500073598311845e+00,1.071704466536306199e+01
1.517500074312851721e+00,1.237742622142678783e+01
1.522500075027391375e+00,1.424317212869596005e+01
1.527500075741931251e+00,1.509835842333603750e+01
1.532500076456470905e+00,1.521750902780598835e+01
1.537500077171010782e+00,1.555205815502176847e+01
1.542500077885550436e+00,1.616839962654233886e+01
1.547500078600090090e+00,1.666860220634907819e+01
1.552500079314630188e+00,1.734638494435637313e+01
1.557500080029169620e+00,1.787995775426338696e+01
1.562500080743709496e+00,1.839189690348280237e+01
1.567500081458249372e+00,1.881743114757210833e+01
1.572500082172789027e+00,1.884197224939538273e+01
1.577500082887328903e+00,1.886983446310176760e+01
1.582500083601868335e+00,1.887958121533949907e+01
1.587500084316408433e+00,1.888401656183043542e+01
1.592500085030948087e+00,1.867002283532400497e+01
1.597500085745487741e+00,1.830133774664801649e+01
1.602500086460027617e+00,1.747676971815485558e+01
1.607500087174567494e+00,1.648329236753062332e+01
1.612500087889107148e+00,1.542529255603363936e+01
1.617500088603646802e+00,1.505641853436122801e+01
1.622500089318186678e+00,1.484235460216672209e+01
1.627500090032726332e+00,1.482791705661185233e+01
1.632500090747266430e+00,1.446639989675770721e+01
1.637500091461805862e+00,1.351212243222579446e+01
1.642500092176345738e+00,1.186060872777846953e+01
1.647500092890885615e+00,1.055054072951332955e+01
1.652500093605425047e+00,9.550531947679871791e+00
1.657500094319965145e+00,8.957369645332221353e+00
1.662500095034504799e+00,8.616345650009009205e+00
1.667500095749044675e+00,7.943979743517218139e+00
1.672500096463584329e+00,7.389079233337554342e+00
1.677500097178123983e+00,6.497619324789354778e+00
1.682500097892663860e+00,5.545219928727874503e+00
1.687500098607203736e+00,5.115636873513267346e+00
1.692500099321743390e+00,4.954247013451720250e+00
1.697500100036283044e+00,4.794433727839020776e+00
1.702500100750823142e+00,4.754620613349459290e+00
1.707500101465362574e+00,4.759475098278983296e+00
1.712500102179902450e+00,4.385581050916357526e+00
1.717500102894442326e+00,3.550891905470791698e+00
1.722500103608981981e+00,2.342275829004279331e+00
1.727500104323521857e+00,1.772473730139893178e+00
1.732500105038061289e+00,1.642068254087632795e+00
1.737500105752601387e+00,1.817498920228615589e+00
1.742500106467141041e+00,2.793501087812444439e+00
1.747500107181680695e+00,4.216696044685136258e+00
1.752500107896220571e+00,6.297090031551363154e+00
1.757500108610760448e+00,8.961150414656628982e+00
1.762500109325300102e+00,1.246554470025773753e+01
1.767500110039839756e+00,1.777375796704296818e+01
1.772500110754379632e+00,2.663333285713792975e+01
1.777500111468919286e+00,4.089313031904669060e+01
1.782500112183459384e+00,6.186648878808472318e+01
1.787500112897998816e+00,8.554292462656002272e+01
1.792500113612538692e+00,9.811227152879251889e+01
1.797500114327078569e+00,9.655058750423876290e+01
1.802500115041618223e+00,8.402265121607928222e+01
1.807500115756158099e+00,6.975693146432348613e+01
1.812500116470697753e+00,6.268230593648166860e+01
1.817500117185237629e+00,6.388188811252172172e+01
1.822500117899777283e+00,7.286762443349016394e+01
1.827500118614316937e+00,8.786294811074264999e+01
1.832500119328856814e+00,9.992237751524675105e+01
1.837500120043396690e+00,1.023095069008551263e+02
1.842500120757936344e+00,9.263604449085300985e+01
1.847500121472475998e+00,7.244591892386853260e+01
1.852500122187016096e+00,5.139624849274315466e+01
1.857500122901555528e+00,3.548210310800152456e+01
1.862500123616095404e+00,2.424670937654713043e+01
1.867500124330635058e+00,1.663292154948771895e+01
1.872500125045175157e+00,1.231717538011122315e+01
1.877500125759714811e+00,9.948898524816513600e+00
1.882500126474254243e+00,8.416471237010171080e+00
1.887500127188794341e+00,7.496670947709674238e+00
1.892500127903333995e+00,6.799069238715503616e+00
1.897500128617873427e+00,6.439310651717164546e+00
1.902500129332413525e+00,6.767658831370965800e+00
1.907500130046953402e+00,7.428414250403875485e+00
1.912500130761493056e+00,8.255177881973054355e+00
1.917500131476032710e+00,9.171089237254875570e+00
1.922500132190572586e+00,1.002915839716484925e+01
1.927500132905112240e+00,1.070687050500902160e+01
1.932500133619652338e+00,1.170561203647076809e+01
1.937500134334191770e+00,1.252972963795116357e+01
1.942500135048731869e+00,1.309458066412048538e+01
1.947500135763271523e+00,1.401876950647829290e+01
1.952500136477810955e+00,1.490854090432929979e+01
1.957500137192351053e+00,1.635097452528435724e+01
1.962500137906890707e+00,1.776725645004876242e+01
1.967500138621430139e+00,1.963011691697573724e+01
1.972500139335970237e+00,2.153377661152870814e+01
1.977500140050510113e+00,2.250754529949341531e+01
1.982500140765049768e+00,2.260911406369467613e+01
1.987500141479589422e+00,2.251113367352559180e+01
1.992500142194129298e+00,2.249468382360305441e+01
1.997500142908669396e+00,2.277718451109967646e+01
2.002500143623208384e+00,2.325400370212332746e+01
2.007500144337748704e+00,2.362568511528633053e+01
2.012500145052288580e+00,2.405316062440283531e+01
2.017500145766828012e+00,2.428079713384323668e+01
2.022500146481367889e+00,2.394563119801995299e+01
2.027500147195907765e+00,2.381900720532388505e+01
2.032500147910447641e+00,2.401959007377161015e+01
2.037500148624987073e+00,2.454330299547893901e+01
2.042500149339526949e+00,2.512831767136202643e+01
2.047500150054066825e+00,2.581193907708399138e+01
2.052500150768606257e+00,2.705822997509079642e+01
2.057500151483146134e+00,2.936338811218996625e+01
2.062500152197686010e+00,3.269391760657600798e+01
2.067500152912225886e+00,3.619863456337003527e+01
2.072500153626765762e+00,3.895146492647904779e+01
2.077500154341305194e+00,4.078137001600259737e+01
2.082500155055845070e+00,4.195777133320876828e+01
2.087500155770384946e+00,4.323556398855606631e+01
2.092500156484924378e+00,4.595411572541223677e+01
2.097500157199464255e+00,5.209241218400524076e+01
2.102500157914004575e+00,6.417555104232206986e+01
2.107500158628544007e+00,8.601845539528545714e+01
2.112500159343083439e+00,1.243480356202538246e+02
2.117500160057623759e+00,1.720740634007235030e+02
2.122500160772163191e+00,1.991142754863505502e+02
2.127500161486702623e+00,1.919953258416465474e+02
2.132500162201242500e+00,1.526802697770875170e+02
2.137500162915782820e+00,1.054888825528789766e+02
2.142500163630322252e+00,8.004376533623076284e+01
2.147500164344861684e+00,7.010756443988140063e+01
2.152500165059402004e+00,6.891771863678724230e+01
2.157500165773941436e+00,7.174639568379632237e+01
2.162500166488480868e+00,7.203449500742482314e+01
2.167500167203021189e+00,6.688328588768109739e+01
2.172500167917561065e+00,5.820641551492883536e+01
2.177500168632100497e+00,5.302608208581511917e+01
2.182500169346640373e+00,5.503953260622051857e+01
2.187500170061180249e+00,6.337470864343111998e+01
2.192500170775719681e+00,7.258704198064549473e+01
2.197500171490259557e+00,7.420282009570291848e+01
2.202500172204799433e+00,6.473771033121067831e+01
2.207500172919339310e+00,4.774848718967092509e+01
2.212500173633879186e+00,3.333257457000979684e+01
2.217500174348418618e+00,2.426284191035563254e+01
2.222500175062958494e+00,1.895162396362491108e+01
2.227500175777497926e+00,1.571628476255949636e+01
2.232500176492037802e+00,1.343754281522961946e+01
2.237500177206577678e+00,1.164388272631759946e+01
2.242500177921117555e+00,1.045167970902076604e+01
2.247500178635657431e+00,9.865523071563870872e+00
2.252500179350196863e+00,9.471636627535588104e+00
2.257500180064736739e+00,9.065564242942741657e+00
2.262500180779277059e+00,8.404519689901917445e+00
2.267500181493816047e+00,7.568745289390506059e+00
2.272500182208355923e+00,7.160883249310927567e+00
2.277500182922896244e+00,7.439337481063546420e+00
2.282500183637435676e+00,7.637182291121632716e+00
2.287500184351975108e+00,7.931614285492514682e+00
2.292500185066515428e+00,8.592786598397196940e+00
2.297500185781055304e+00,9.558271783052930459e+00
2.302500186495594292e+00,1.066346952667879577e+01
2.307500187210134612e+00,1.233075459986855549e+01
2.312500187924674488e+00,1.516066338018413262e+01
2.317500188639213921e+00,2.010779717261840460e+01
2.322500189353753797e+00,2.723701727810822604e+01
2.327500190068293673e+00,3.630782609719494758e+01
2.332500190782833549e+00,4.454185370243919806e+01
2.337500191497372981e+00,4.728051164715776622e+01
2.342500192211912857e+00,4.271997831713042615e+01
2.347500192926452733e+00,3.254745991706755603e+01
2.352500193640992165e+00,2.182656644731270035e+01
2.357500194355532042e+00,1.482180511218319907e+01
2.362500195070071918e+00,1.071897826932445241e+01
2.367500195784611794e+00,8.388611164218389149e+00
2.372500196499151670e+00,6.881679469379037073e+00
2.377500197213691102e+00,5.878675446591955733e+00
2.382500197928230978e+00,5.566164343528441805e+00
2.387500198642770854e+00,5.544895966136834886e+00
2.392500199357310287e+00,5.584595938536153881e+00
2.397500200071850163e+00,5.379489384778310068e+00
2.402500200786390039e+00,4.852927393817196844e+00
2.407500201500929915e+00,4.260322810643117464e+00
2.412500202215469347e+00,4.227968595778975214e+00
2.417500202930009223e+00,4.645982161334529792e+00
2.422500203644549099e+00,5.253785107452756620e+00
2.427500204359088531e+00,5.947384716563590246e+00
2.432500205073628408e+00,6.459091971078635197e+00
2.437500205788168728e+00,7.306709785922066658e+00
2.442500206502708160e+00,9.223251026223294957e+00
2.447500207217247592e+00,1.203483767734513776e+01
2.452500207931787912e+00,1.587685685085449450e+01
2.457500208646327344e+00,1.975365316743869926e+01
2.462500209360866776e+00,2.200141938201471703e+01
2.467500210075407097e+00,2.263051205765839313e+01
2.472500210789946973e+00,2.287238760086643197e+01
2.477500211504486405e+00,2.454111349212485038e+01
2.482500212219026281e+00,2.851380651843351188e+01
2.487500212933566157e+00,3.267344283199713573e+01
2.492500213648105589e+00,3.404273856556034161e+01
2.497500214362645465e+00,3.154708928562723713e+01
2.502500215077185342e+00,2.641749357654418873e+01
2.507500215791725218e+00,2.083111700543560119e+01
2.512500216506264650e+00,1.608655457347208539e+01
2.517500217220804526e+00,1.238364638978879384e+01
2.522500217935344402e+00,9.798117564156939352e+00
2.527500218649883834e+00,7.979972982462754771e+00
2.532500219364423710e+00,6.735681144689408484e+00
2.537500220078963586e+00,5.729956391565679041e+00
2.542500220793503463e+00,5.011515740592130896e+00
2.547500221508043339e+00,4.723406034564050060e+00
2.552500222222582771e+00,4.560065709234663700e+00
2.557500222937122647e+00,4.579428064884268679e+00
2.562500223651662967e+00,4.732004518355324763e+00
2.567500224366201955e+00,4.633620198838059423e+00
2.572500225080741831e+00,4.681167121781811602e+00
2.577500225795282152e+00,4.902152528815747701e+00
2.582500226509821584e+00,5.018267003064181608e+00
2.587500227224361016e+00,5.190471139147973645e+00
2.592500227938901336e+00,5.190656920212518344e+00
2.597500228653441212e+00,5.096685559803802334e+00
2.602500229367980644e+00,5.128141896473607630e+00
2.607500230082520076e+00,5.161806805964999967e+00
2.612500230797060397e+00,5.339811498159974690e+00
2.617500231511599829e+00,6.032100896060057948e+00
2.622500232226139261e+00,6.648811565544917812e+00
2.627500232940679581e+00,6.888623766226771750e+00
2.632500233655219457e+00,7.105735328472121637e+00
2.637500234369758889e+00,7.534104817535819620e+00
2.642500235084298765e+00,8.481848506285643907e+00
2.647500235798838641e+00,1.015951796316085165e+01
2.652500236513378074e+00,1.234980830419385711e+01
2.657500237227917950e+00,1.514062093721634028e+01
2.662500237942457826e+00,1.888688607169171974e+01
2.667500238656997702e+00,2.300994016018699995e+01
2.672500239371537578e+00,2.729516383788848088e+01
2.677500240086077010e+00,3.083946117071519666e+01
2.682500240800616886e+00,3.370302357139547667e+01
2.687500241515156763e+00,3.640618648898345100e+01
2.692500242229696195e+00,3.941371285618555476e+01
2.697500242944236071e+00,4.157793884137640816e+01
2.702500243658775947e+00,4.220987980568770581e+01
2.707500244373315823e+00,4.048612117221102835e+01
2.712500245087855255e+00,3.591326544753911776e+01
2.717500245802395131e+00,2.978749643081073373e+01
2.722500246516935007e+00,2.358038243642295129e+01
2.727500247231474440e+00,1.830252375502618634e+01
2.732500247946014316e+00,1.456522867897120932e+01
2.737500248660554636e+00,1.199466755509990890e+01
2.742500249375094068e+00,1.009741233558065687e+01
2.747500250089633500e+00,9.071960015464298976e+00
2.752500250804173820e+00,8.555467251876962109e+00
2.757500251518713252e+00,8.479402219544624586e+00
2.762500252233252684e+00,8.566492853031093091e+00
2.767500252947793005e+00,8.656624063588594709e+00
2.772500253662332881e+00,8.461171235302515470e+00
2.777500254376872313e+00,8.091808818893696298e+00
2.782500255091412189e+00,8.009545976298170444e+00
2.787500255805952065e+00,8.107490252594914182e+00
2.792500256520491497e+00,8.555848796754958130e+00
2.797500257235031373e+00,9.508074601929422442e+00
2.802500257949571250e+00,1.082868022619629755e+01
2.807500258664111126e+00,1.194354907190881931e+01
2.812500259378650558e+00,1.275088509277185267e+01
2.817500260093190434e+00,1.413003237396884515e+01
2.822500260807730310e+00,1.630530569861252843e+01
2.827500261522270186e+00,1.964878595794891680e+01
2.832500262236809618e+00,2.428234041507295160e+01
2.837500262951349495e+00,2.991304140614732887e+01
2.842500263665889371e+00,3.612677595958513166e+01
2.847500264380429247e+00,4.034555170429939608e+01
2.852500265094968679e+00,4.159348808068244807e+01
2.857500265809508555e+00,4.101018303986899127e+01
2.862500266524048875e+00,4.085294082698061402e+01
2.867500267238588307e+00,4.297333448116910404e+01
2.872500267953127739e+00,4.778439943917317123e+01
2.877500268667668060e+00,5.562772948262607997e+01
2.882500269382207492e+00,6.717884172832935974e+01
2.887500270096746924e+00,8.371115367907685823e+01
2.892500270811286800e+00,1.082044426963495880e+02
2.897500271525826676e+00,1.441177647015267667e+02
2.902500272240366552e+00,1.955977671642072551e+02
2.907500272954905984e+00,2.646515711823266770e+02
2.912500273669446305e+00,3.495921755349298223e+02
2.917500274383985737e+00,4.480399215259572543e+02
2.922500275098525169e+00,5.649330520663177140e+02
2.927500275813065489e+00,6.912837846719680783e+02
2.932500276527604921e+00,7.754667025772353099e+02
2.937500277242144797e+00,7.456909837387552216e+02
2.942500277956684673e+00,6.552474101128570965e+02
2.947500278671224549e+00,4.849376889446576229e+02
2.952500279385763982e+00,3.398226217134106264e+02
2.957500280100304302e+00,2.534000826481675972e+02
2.962500280814843734e+00,2.072374344992958868e+02
2.967500281529383166e+00,1.857507948959351438e+02
2.972500282243923486e+00,1.808225595393907383e+02
2.977500282958462918e+00,1.872537947812922425e+02
2.982500283673002794e+00,2.041011516861269115e+02
2.987500284387542226e+00,2.307296919590072548e+02
2.992500285102082547e+00,2.652039707093748007e+02
2.997500285816621979e+00,3.007906609627513035e+02
3.002500286531161411e+00,3.256491359361628497e+02
3.007500287245701731e+00,3.365857414991065752e+02
3.012500287960241163e+00,3.386165403142088621e+02
3.017500288674781039e+00,3.344054832239743291e+02
3.022500289389320915e+00,3.287349903055045388e+02
3.027500290103860792e+00,3.199917907142777835e+02
3.032500290818400224e+00,2.993129187779298377e+02
3.037500291532940100e+00,2.630534263986268684e+02
3.042500292247479976e+00,2.134194091761431196e+02
3.047500292962019408e+00,1.606989939567162082e+02
3.052500293676559728e+00,1.236171056787811722e+02
3.057500294391099160e+00,1.060649290429200278e+02
3.062500295105639037e+00,1.018433777501720101e+02
3.067500295820178913e+00,1.053598108106542099e+02
3.072500296534718789e+00,1.142327993892946552e+02
3.077500297249258221e+00,1.260488711906224921e+02
3.082500297963798097e+00,1.393851545017677154e+02
3.087500298678337973e+00,1.517764192081091892e+02
3.092500299392877405e+00,1.565809520374459112e+02
3.097500300107417281e+00,1.459753990893174773e+02
3.102500300821957158e+00,1.221481252100321626e+02
3.107500301536497034e+00,8.506956921730096610e+01
3.112500302251036466e+00,5.559142602917103204e+01
3.117500302965576342e+00,4.063732049217446729e+01
3.122500303680116218e+00,3.271650977393301218e+01
3.127500304394655650e+00,2.803728668349498321e+01
3.132500305109195970e+00,2.546095916354846622e+01
3.137500305823735403e+00,2.373183075919376961e+01
3.142500306538275279e+00,2.229620086211133412e+01
3.147500307252815155e+00,2.094967306019179887e+01
3.152500307967354587e+00,1.971035460045396803e+01
3.157500308681894463e+00,1.852033343984646763e+01
3.162500309396434339e+00,1.772895461246110926e+01
3.167500310110974215e+00,1.704853922369477459e+01
3.172500310825513647e+00,1.652890227253999456e+01
3.177500311540053524e+00,1.621052037621484487e+01
3.182500312254593400e+00,1.608696463151562739e+01
3.187500312969132832e+00,1.607337595663454977e+01
3.192500313683672708e+00,1.613793481774524707e+01
3.197500314398212584e+00,1.626377529152409807e+01
3.202500315112752460e+00,1.634281441087563280e+01
3.207500315827291892e+00,1.627588033878112128e+01
3.212500316541832213e+00,1.610787472183727687e+01
3.217500317256371645e+00,1.609329393050927592e+01
3.222500317970911521e+00,1.617208965485713179e+01
3.227500318685451397e+00,1.618002657057076021e+01
3.232500319399990829e+00,1.631935494641237483e+01
3.237500320114530705e+00,1.640951254853331420e+01
3.242500320829070581e+00,1.638730774596484707e+01
3.247500321543610458e+00,1.671820491102647566e+01
3.252500322258149890e+00,1.706578853067452428e+01
3.257500322972690210e+00,1.725440969089771670e+01
3.262500323687229642e+00,1.746364408454707018e+01
3.267500324401769074e+00,1.766103126917039390e+01
3.272500325116308950e+00,1.787224678616883011e+01
3.277500325830848826e+00,1.833307969988067043e+01
3.282500326545388702e+00,1.866454246087999991e+01
3.287500327259928135e+00,1.910520122826159195e+01
3.292500327974468455e+00,1.951816439504881373e+01
3.297500328689007887e+00,1.978994733430698716e+01
3.302500329403547319e+00,1.990420286790987348e+01
3.307500330118087639e+00,1.995795661812206845e+01
3.312500330832627071e+00,1.991688654862991825e+01
3.317500331547166947e+00,2.000426949776408492e+01
3.322500332261706824e+00,2.036476902031279224e+01
3.327500332976246700e+00,2.085212459652370853e+01
3.332500333690786132e+00,2.132529421024571548e+01
3.337500334405326008e+00,2.188722388019715481e+01
3.342500335119865884e+00,2.256203271857390291e+01
3.347500335834405316e+00,2.324957225724045884e+01
3.352500336548945636e+00,2.380388714110370074e+01
3.357500337263485068e+00,2.419260843867755284e+01
3.362500337978024945e+00,2.462778249952003762e+01
3.367500338692564377e+00,2.522715635464072648e+01
3.372500339407104697e+00,2.592488328292171218e+01
3.377500340121644129e+00,2.691189146347898031e+01
3.382500340836183561e+00,2.823146503036321064e+01
3.387500341550723881e+00,2.971772063507722805e+01
3.392500342265263313e+00,3.158508498565265654e+01
3.397500342979803190e+00,3.387495012010339224e+01
3.402500343694343066e+00,3.640168781073623450e+01
3.407500344408882942e+00,3.953969790401180262e+01
3.412500345123422374e+00,4.306026134790016613e+01
3.417500345837962250e+00,4.713038052392960253e+01
3.422500346552502126e+00,5.196967011633921629e+01
3.427500347267041558e+00,5.726310735623667370e+01
3.432500347981581879e+00,6.252992850598474206e+01
3.437500348696121311e+00,6.636419892757743355e+01
3.442500349410661187e+00,6.823736435218233964e+01
3.447500350125201063e+00,6.763432876101740021e+01
3.452500350839740495e+00,6.476625345762664665e+01
3.457500351554280371e+00,5.997460980227202754e+01
3.462500352268820247e+00,5.476630494436659546e+01
3.467500352983360123e+00,4.989995501584928661e+01
3.472500353697899556e+00,4.656896008236793705e+01
3.477500354412439432e+00,4.523146019798207362e+01
3.482500355126979308e+00,4.551145845204922580e+01
3.487500355841518740e+00,4.726861467041140941e+01
3.492500356556058616e+00,5.012995317907814297e+01
3.497500357270598492e+00,5.377883375150662459e+01
3.502500357985138368e+00,5.803551801486293016e+01
3.507500358699677800e+00,6.330709010433213280e+01
3.512500359414218121e+00,6.826982971000546740e+01
3.517500360128757553e+00,7.143696110033079094e+01
3.522500360843297429e+00,7.245439897173309873e+01
3.527500361557837305e+00,7.132804337050316690e+01
3.532500362272376737e+00,6.806440469280681782e+01
3.537500362986916613e+00,6.292679875305987025e+01
3.542500363701456489e+00,5.696589487964001819e+01
3.547500364415996366e+00,5.164740146177570068e+01
3.552500365130535798e+00,4.730485525619644704e+01
3.557500365845075674e+00,4.404425395550521216e+01
3.562500366559615550e+00,4.203079935225179042e+01
3.567500367274154982e+00,4.090769006355355941e+01
